age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_daysweek,experience_level,bmi,daily_meals_frequency,physical_exercise,carbs,proteins,fats,calories,meal_name,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,name_of_exercise,sets,reps,benefit,burns_calories_per_30_min,target_muscle_group,equipment_needed,difficulty_level,body_part,type_of_muscle,workout,bmi_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_hrr,pct_maxhr,cal_balance,lean_mass_kg,expected_burn,burns_calories_per_30_min_bc,burns_calories_bin,age_group
53,Male,72,1,160,146,69,1,828,Yoga,22,2,2,2,21,2,0,260,104,70,1859,Other,Dinner,Paleo,33,476,98,458,Boiled,43,51,1,Bench Press,5,24,Improves core stability,330,Full Body,Cable Machine,Advanced,Arms,Middle,Hammer curls,21,2093,0,1,0,0,1031,56,759,9223372036854775807,Low,46-60
45,Male,61,1,196,124,72,1,1686,Cardio,28,2,4,3,26,2,0,235,93,63,1545,Other,Snack,Vegan,45,212,78,397,Steamed,11,88,1,Tricep Dips,5,17,Combines lower body and upper body strength,337,"Glutes, Hamstrings, Core",Barbell,Advanced,Abs,Lower,Donkey kicks,26,1881,0,1,0,0,-141,44,1094,9223372036854775807,Medium,31-45
52,Male,68,1,164,131,65,1,1864,HIIT,28,2,3,2,28,3,0,246,99,66,1871,Other,Lunch,Balanced,10,495,107,285,Boiled,23,67,3,Tricep Dips,4,23,Combines lower body and upper body strength,359,"Full Body, Core, Shoulders",Cable Machine,Intermediate,Shoulders,Grip Strength,Crunches,28,1977,0,1,0,0,6,48,1014,9223372036854775807,High,46-60
32,Male,86,1,176,144,60,2,2341,Strength,31,3,5,3,33,3,0,198,79,53,2450,Other,Lunch,Paleo,47,1251,89,186,Roasted,50,83,2,Pistol Squats,4,21,Improves shoulder health and posture,342,Calves,Parallel Bars or Chair,Intermediate,Abs,Quads,Plate pinch,33,1594,0,0,0,0,108,59,1368,9223372036854775807,Medium,31-45
29,Male,59,1,197,122,72,1,1595,HIIT,25,1,3,1,23,2,0,216,87,58,1642,Other,Lunch,Paleo,10,315,3,433,Roasted,51,27,2,Push-ups,4,16,Targets lower abs,348,"Core, Obliques",Box or Platform,Advanced,Forearms,Posterior,Decline dumbbell flyes,23,1744,0,1,0,0,46,44,844,9223372036854775807,High,18-30
57,Female,108,1,198,155,56,1,1632,Strength,31,2,3,2,29,3,0,305,122,81,3004,Other,Snack,Paleo,15,110,29,396,Raw,8,60,1,Zottman Curls,4,15,Targets obliques and improves core rotation,356,"Core, Lower Back",Dumbbells,Beginner,Abs,Wrist Flexors,Crunches,29,2444,0,1,0,0,1371,74,1077,9223372036854775807,High,46-60
59,Male,77,1,180,126,52,0,481,Yoga,20,2,3,1,21,2,0,172,69,46,2225,Other,Breakfast,Vegetarian,3,207,146,146,Roasted,55,46,1,Leg Press,4,18,Isolates triceps,344,"Back, Hamstrings, Glutes",Wall,Beginner,Back,Wrist Extensors,Bicycle crunches,21,1385,0,0,0,0,1743,61,503,9223372036854775807,Medium,46-60
26,Female,78,1,176,125,72,1,1104,Cardio,32,3,3,2,29,2,0,207,81,54,1843,Other,Snack,Vegan,19,1110,236,100,Baked,16,120,4,Dips,4,17,Improves unilateral leg strength and balance,353,"Glutes, Hamstrings",Bench or Sturdy Surface,Beginner,Shoulders,Quads,Dumbbell front raises,29,1645,0,1,0,0,739,52,813,9223372036854775807,High,18-30
30,Female,79,1,184,143,59,1,1100,Strength,34,2,4,1,33,2,0,304,121,80,2099,Other,Breakfast,Paleo,13,2472,15,289,Steamed,33,24,3,Squats,4,10,Builds explosive upper body power,330,"Shoulders, Triceps",Dumbbells,Advanced,Forearms,Lower Chest,Barbell curls,33,2430,0,1,0,0,998,52,673,9223372036854775807,Low,18-30
56,Male,63,1,169,128,51,1,1778,Cardio,26,2,4,3,27,2,0,207,82,55,1745,Other,Lunch,Vegetarian,20,151,58,332,Boiled,40,75,1,Mountain Climbers,4,24,Full body workout,333,"Rear Deltoids, Upper Back",Bench or Step,Intermediate,Legs,Wrist Extensors,Romanian deadlifts,27,1663,0,1,0,0,-33,47,1141,9223372036854775807,Low,46-60
45,Male,113,1,189,128,63,0,1019,HIIT,34,2,1,1,39,2,0,211,84,56,2935,Other,Lunch,Low-Carb,21,446,49,235,Raw,6,106,2,Kettlebell Swings,5,22,Improves shoulder mobility and posture,374,"Core, Lower Back",Box or Platform,Advanced,Shoulders,Lower,Decline dumbbell press,39,1690,0,0,0,0,1915,74,628,9223372036854775807,Very High,31-45
26,Female,64,1,194,133,60,1,1996,Cardio,30,2,5,3,28,2,0,201,80,53,2018,Other,Breakfast,Balanced,32,2127,107,382,Raw,25,57,1,Jumping Jacks,4,15,Improves core stability and upper body strength,341,"Back, Biceps",Resistance Band,Advanced,Chest,Wrist Flexors,Plank,28,1614,0,1,0,0,21,44,1313,9223372036854775807,Medium,18-30
40,Male,56,1,198,152,56,1,1861,Cardio,17,2,5,3,17,2,0,219,86,58,1823,Other,Breakfast,Balanced,28,239,250,175,Steamed,58,80,2,Bench Press,4,18,Builds explosive power,334,"Back, Hamstrings, Glutes",Parallel Bars or Chair,Intermediate,Forearms,Upper,Crunches,17,1753,0,1,0,0,-38,46,1197,9223372036854775807,Low,31-45
47,Female,45,1,165,159,64,1,1394,Strength,17,2,2,2,12,3,0,286,113,76,1142,Other,Lunch,Keto,0,697,93,203,Fried,48,82,4,Glute Bridges,5,15,Improves back strength and posture,356,"Quadriceps, Hamstrings, Glutes",Barbell,Intermediate,Chest,Lower,Bird dog,12,2292,0,2,0,0,-252,37,920,9223372036854775807,High,46-60
32,Male,55,1,160,146,53,1,2072,Strength,22,2,3,3,21,2,0,246,98,65,1668,Other,Breakfast,Paleo,4,1515,274,165,Baked,58,68,4,Bicycle Crunches,4,21,Strengthens back and legs,339,"Quadriceps, Glutes",Wall,Intermediate,Back,Lower,Decline dumbbell flyes,21,1966,0,1,0,0,-404,42,1202,9223372036854775807,Medium,31-45
47,Female,62,1,190,130,60,1,2019,Cardio,24,2,3,3,26,3,0,228,90,60,1693,Other,Breakfast,Vegetarian,22,1391,2,258,Boiled,7,102,1,Lat Pulldowns,3,16,Targets abdominal muscles,349,Lower Abs,Bench or Step,Advanced,Legs,Wrist Extensors,Barbell squats,26,1820,0,1,0,0,-326,46,1356,9223372036854775807,High,46-60
33,Male,56,1,165,154,63,1,698,Yoga,22,1,3,1,23,2,0,304,122,81,1419,Other,Breakfast,Paleo,3,377,149,196,Steamed,57,90,1,Kettlebell Swings,4,18,Enhances full-body coordination and stability,329,"Legs, Core",Pull-up Bar,Advanced,Forearms,Lats,Leg raises,23,2441,0,2,0,0,720,43,697,9223372036854775807,Low,31-45
40,Female,79,1,168,166,74,1,1271,Yoga,28,3,5,3,25,2,0,237,93,63,2289,Other,Snack,Low-Carb,27,1235,189,482,Grilled,42,15,3,Windshield Wipers,4,22,Builds chest strength,347,Quadriceps,Dumbbells,Advanced,Shoulders,Lower,Plate pinch,25,1892,0,1,0,0,1017,57,1133,9223372036854775807,Medium,31-45
45,Male,78,1,165,166,61,1,852,Yoga,23,2,2,1,20,3,0,223,88,58,2354,Other,Snack,Vegetarian,16,1913,126,114,Roasted,9,64,3,Superman,4,21,Strengthens shoulders,355,"Quadriceps, Calves, Glutes",Kettlebell,Advanced,Forearms,Lats,Lateral raises,20,1776,0,1,1,1,1501,60,917,9223372036854775807,High,31-45
49,Male,57,1,191,134,62,1,1378,HIIT,19,3,2,1,16,2,0,309,123,82,1588,Other,Breakfast,Vegan,41,130,171,310,Fried,52,112,3,Mountain Climbers,4,21,Strengthens back and legs,348,"Chest, Triceps, Shoulders",Bench or Step,Beginner,Arms,Wrist Flexors,Bent-over rows,16,2474,0,2,0,0,209,46,793,9223372036854775807,Medium,46-60
51,Male,66,1,190,138,69,1,1420,Cardio,22,2,4,2,21,3,0,250,99,66,1778,Other,Snack,Vegan,41,365,164,291,Boiled,55,82,3,Flutter Kicks,4,21,Improves core stability and balance,329,"Legs, Shoulders, Core",Bench or Sturdy Surface,Intermediate,Arms,Anterior,Seated cable rows,21,2002,0,1,0,0,357,51,974,9223372036854775807,Low,46-60
45,Female,51,1,177,158,57,1,1899,HIIT,20,3,3,1,14,3,0,209,83,55,1682,Other,Snack,Paleo,1,826,162,229,Roasted,54,50,2,Push Ups,4,24,Strengthens core and improves mobility,355,Triceps,Bench or Sturdy Surface,Beginner,Back,Middle,Romanian deadlifts,14,1673,0,1,0,0,-217,41,1023,9223372036854775807,High,31-45
57,Male,56,1,170,121,57,0,732,Strength,24,2,1,1,19,3,0,206,83,54,1618,Other,Lunch,Vegetarian,8,1425,270,290,Grilled,48,88,2,Box Jumps,5,16,Improves posture and back strength,358,"Lower Back, Glutes",Resistance Band,Beginner,Chest,Middle,Plank,19,1654,0,1,0,0,885,42,529,9223372036854775807,High,46-60
32,Female,57,1,170,166,71,1,1930,Strength,25,2,3,3,23,4,0,292,116,77,1674,Other,Snack,Keto,44,249,65,471,Baked,20,82,3,Bench Press,4,18,Builds calf muscles,364,"Obliques, Core",Dumbbells or Barbell,Beginner,Back,Wrist Extensors,Decline cable crossovers,23,2333,0,2,0,0,-256,42,1204,9223372036854775807,Very High,31-45
57,Female,52,1,173,168,51,1,1099,Strength,20,3,2,1,16,3,0,215,87,58,1483,Other,Dinner,Low-Carb,15,1030,234,222,Roasted,14,16,1,Renegade Rows,4,22,Combines lower body and upper body strength,335,"Full Body, Core, Shoulders",Bench or Sturdy Surface,Advanced,Chest,Lower,Bicycle crunches,16,1734,0,1,0,0,383,41,744,9223372036854775807,Low,46-60
50,Male,95,1,172,133,49,1,1541,HIIT,35,3,4,1,36,3,0,220,89,59,2685,Other,Lunch,Paleo,5,1275,116,315,Raw,54,22,4,Turkish Get-ups,5,24,Isolates triceps,342,Quadriceps,Bench or Step,Intermediate,Shoulders,Middle,Concentration curls,36,1773,0,0,0,0,1143,61,801,9223372036854775807,Medium,46-60
49,Female,68,1,170,163,72,1,742,Yoga,21,2,2,2,21,3,0,290,115,77,1830,Other,Lunch,Balanced,13,1341,139,214,Boiled,34,50,4,Superman,4,16,Improves lower back strength,342,"Lower Abs, Hip Flexors",Wall,Intermediate,Legs,Lats,Dumbbell front raises,21,2320,0,1,0,0,1087,53,706,9223372036854775807,Medium,46-60
45,Female,45,1,175,167,54,1,1052,Yoga,17,2,2,2,14,2,0,208,84,55,1202,Other,Lunch,Balanced,26,89,291,470,Roasted,27,92,3,Tricep Extensions,4,18,Improves posture and back strength,365,"Full Body, Core, Shoulders",None or Dumbbell,Intermediate,Legs,Posterior,Bicycle crunches,14,1671,0,1,0,0,149,37,1066,9223372036854775807,Very High,31-45
49,Female,95,1,172,132,50,1,1092,Cardio,35,3,4,1,36,3,0,221,88,59,2419,Other,Breakfast,Keto,5,1251,114,320,Roasted,54,22,4,Bear Crawls,5,24,Isolates triceps,342,"Lower Chest, Triceps",None or Dumbbell,Advanced,Forearms,Anterior,Decline cable crossovers,36,1775,0,0,0,0,1326,61,780,9223372036854775807,Medium,46-60
48,Male,46,1,168,119,71,1,1851,HIIT,19,2,4,2,15,1,0,282,113,75,1368,Other,Lunch,Vegan,2,850,166,151,Grilled,8,31,4,Wall Angels,5,25,Strengthens lower body,357,"Full Body, Core, Shoulders",Box or Platform,Intermediate,Abs,Lower Chest,Leg curls,15,2270,0,2,0,0,-483,37,1000,9223372036854775807,High,46-60
20,Female,55,1,162,161,53,1,979,Yoga,21,1,4,2,22,1,0,274,108,72,1691,Other,Snack,Low-Carb,14,193,29,184,Baked,43,67,3,Leg Press,4,21,Targets biceps and forearms,362,"Upper Back, Rear Deltoids",Bench or Step,Advanced,Back,Anterior,Preacher curls,22,2185,0,1,0,0,711,43,985,9223372036854775807,Very High,18-30
52,Male,67,1,164,131,64,1,1846,HIIT,28,2,4,1,28,2,0,247,99,65,1885,Other,Breakfast,Balanced,10,497,106,286,Baked,23,68,3,Lateral Raises,4,23,Improves shoulder mobility and posture,361,"Full Body, Core, Shoulders",Bench or Step,Intermediate,Forearms,Upper,Triceps dips,28,1980,0,1,0,0,38,48,1012,9223372036854775807,Very High,46-60
49,Male,67,1,161,120,58,0,579,Cardio,24,2,2,1,22,2,0,253,101,67,1913,Other,Snack,Low-Carb,42,1144,191,276,Grilled,15,90,3,Zottman Curls,4,18,Improves core stability,336,"Quadriceps, Hamstrings, Glutes",Resistance Band or Cable Machine,Advanced,Forearms,Lower Chest,Wrist curl,22,2029,0,1,0,0,1333,51,443,9223372036854775807,Low,46-60
36,Female,60,1,161,127,51,1,1280,Yoga,21,2,5,3,20,3,0,179,71,48,1783,Other,Breakfast,Paleo,31,94,152,492,Raw,52,23,3,Kettlebell Swings,4,15,Improves cardiovascular fitness,360,"Shoulders, Upper Back",Resistance Band,Beginner,Forearms,Lower,Bird dog,20,1438,0,1,0,0,502,47,1182,9223372036854775807,Very High,31-45
23,Male,47,1,195,154,50,0,753,Strength,24,1,3,1,18,2,0,271,108,72,1317,Other,Snack,Paleo,29,2429,278,495,Boiled,40,72,2,Lat Pulldowns,3,21,Advanced core exercise,343,"Core, Lower Back",Cable Machine,Intermediate,Forearms,Middle,Plank,18,2170,0,2,0,0,563,36,522,9223372036854775807,Medium,18-30
48,Male,83,1,175,149,69,1,1477,Yoga,25,3,5,3,25,3,0,232,93,62,2347,Other,Snack,Vegan,11,332,131,395,Fried,11,27,4,Glute Bridges,3,21,Improves balance and coordination,361,"Chest, Triceps, Shoulders",Pull-up Bar,Advanced,Legs,Lower Chest,Dumbbell curls,25,1861,0,1,0,0,869,62,1364,9223372036854775807,Very High,46-60
45,Male,48,1,167,158,66,1,906,Yoga,22,2,3,1,17,2,0,218,88,58,1318,Other,Snack,Vegetarian,25,2333,56,365,Grilled,8,20,2,Dragon Flags,5,25,Enhances full-body coordination and stability,347,"Lower Back, Glutes",None or Dumbbell,Beginner,Abs,Lateral,Close-grip bench press,17,1756,0,1,0,0,411,37,875,9223372036854775807,Medium,31-45
51,Male,63,1,184,165,66,1,971,Yoga,27,1,2,1,26,2,0,179,72,47,1666,Other,Lunch,Vegan,44,1196,17,296,Raw,8,16,4,Decline Push-ups,4,17,Strengthens triceps and chest,357,"Lower Abs, Hip Flexors",Resistance Band or Cable Machine,Beginner,Legs,Lower Chest,Hammer curl,26,1440,0,1,0,0,694,45,965,9223372036854775807,High,46-60
33,Male,110,1,188,139,62,1,937,Yoga,32,3,2,1,31,2,0,235,93,63,2937,Other,Breakfast,Vegetarian,23,2430,261,476,Boiled,26,81,1,Dragon Flags,4,20,Activates and strengthens glutes,359,Shoulders,Kettlebell,Intermediate,Chest,Upper,Leg press,31,1888,0,0,0,0,1999,74,1020,9223372036854775807,High,31-45
41,Male,78,1,171,131,62,1,968,Cardio,30,3,4,1,26,3,0,275,109,72,2141,Other,Snack,Balanced,35,958,199,397,Boiled,28,45,4,Inverted Rows,5,16,Targets biceps and forearms,359,"Upper Back, Rear Deltoids","Bench, Barbell",Intermediate,Abs,Triceps,Donkey kicks,26,2197,0,1,0,0,1172,54,725,9223372036854775807,High,31-45
45,Female,45,1,184,162,57,1,1588,Strength,17,3,2,2,14,3,0,237,95,63,1389,Other,Dinner,Keto,21,2461,240,484,Steamed,27,26,4,Dips,4,24,Improves core stability and balance,342,"Back, Biceps",Resistance Band or Cable Machine,Intermediate,Abs,Lats,Chest flyes,14,1899,0,2,0,0,-199,37,1006,9223372036854775807,Medium,31-45
40,Male,58,1,184,155,52,1,1543,HIIT,24,2,4,1,20,2,0,227,90,60,1595,Other,Dinner,Low-Carb,8,1506,286,470,Steamed,23,92,1,Thrusters,5,20,Improves flexibility,350,"Full Body, Core, Shoulders",Resistance Band,Beginner,Chest,Middle,Lateral raises,20,1812,0,1,0,0,51,44,819,9223372036854775807,High,31-45
48,Female,71,1,179,153,60,1,1044,Yoga,28,1,3,2,26,2,0,173,69,46,2009,Other,Snack,Paleo,11,1817,86,422,Fried,58,11,2,Burpees,4,19,Targets biceps and forearms,343,"Rear Deltoids, Upper Back",Box or Platform,Intermediate,Chest,Triceps,Crunches,26,1388,0,0,0,0,965,51,997,9223372036854775807,Medium,46-60
32,Female,57,1,174,124,55,0,892,Strength,22,1,3,1,20,1,0,246,97,65,1494,Other,Snack,Low-Carb,43,2145,211,397,Grilled,55,6,4,Burpees,5,21,Builds unilateral leg strength,360,"Chest, Triceps",Dumbbells,Advanced,Shoulders,Upper,Decline dumbbell flyes,20,1964,0,1,0,0,601,44,649,9223372036854775807,Very High,31-45
51,Female,47,1,197,145,62,1,1767,HIIT,23,1,3,1,20,2,0,208,83,55,1199,Other,Dinner,Low-Carb,21,2368,47,214,Grilled,33,113,4,Superman,3,22,Builds chest strength,362,"Biceps, Forearms",Step or Box,Advanced,Back,Wrist Flexors,Decline dumbbell press,20,1669,0,1,0,0,-568,36,971,9223372036854775807,Very High,46-60
43,Male,41,1,161,147,58,1,1754,HIIT,21,2,2,1,15,2,0,255,102,68,1385,Other,Lunch,Paleo,43,2138,13,143,Roasted,9,19,3,Dragon Flags,4,18,Builds lower body power and endurance,340,"Upper Chest, Triceps",Bench or Sturdy Surface,Advanced,Legs,Quads,Barbell hip thrusts,15,2047,0,2,0,0,-369,32,904,9223372036854775807,Medium,31-45
18,Female,81,1,173,168,61,1,2234,Strength,22,3,4,3,21,3,0,178,71,48,2328,Other,Dinner,Keto,29,90,213,238,Steamed,10,118,2,Frog Jumps,3,23,Builds calf muscles,358,"Back, Biceps",Kettlebell,Beginner,Abs,Upper,Crunches,21,1436,0,0,0,0,93,63,1367,9223372036854775807,High,<18
28,Female,57,1,197,122,72,1,1297,Strength,24,2,2,2,22,2,0,216,86,57,1536,Other,Snack,Keto,10,324,2,434,Steamed,51,27,2,Seated Rows,4,16,Builds back strength,350,"Upper Chest, Triceps",Resistance Band,Advanced,Shoulders,Lower,Incline dumbbell flyes,22,1736,0,1,0,0,238,43,841,9223372036854775807,High,18-30
43,Female,66,1,177,157,56,1,1584,Strength,27,1,3,1,21,2,0,308,124,82,1790,Other,Breakfast,Balanced,8,332,237,285,Grilled,37,75,1,Plyo Squats,5,18,Strengthens lower body,339,Lower Abs,Wall,Intermediate,Abs,Lower,Leg press,21,2470,0,1,0,0,205,48,999,9223372036854775807,Medium,31-45
39,Female,64,1,184,143,71,1,1288,Strength,23,3,1,1,24,3,0,258,103,68,1814,Other,Dinner,Vegan,9,1118,200,447,Baked,8,112,4,Zottman Curls,4,18,Improves unilateral leg strength and balance,328,"Shoulders, Upper Back",Dumbbells,Beginner,Forearms,Lateral,Barbell curls,24,2065,0,1,0,0,525,49,852,9223372036854775807,Low,31-45
51,Female,64,1,191,137,70,1,1413,Cardio,24,2,4,2,21,2,0,250,100,66,1803,Other,Dinner,Keto,42,356,165,295,Baked,54,82,3,Tricep Dips,4,22,Improves lower back strength,329,"Lower Back, Glutes",Bench or Step,Intermediate,Legs,Lower Chest,Triceps pushdowns,21,2005,0,1,0,0,389,49,967,9223372036854775807,Low,46-60
50,Female,102,1,193,130,58,1,1188,Strength,35,3,1,1,32,4,0,312,124,82,2720,Other,Snack,Low-Carb,8,1130,87,279,Raw,42,95,1,Resistance Band Pull-Aparts,4,14,Targets upper chest,337,"Core, Shoulders, Legs",Bench or Chair,Advanced,Forearms,Lats,Dumbbell front raises,32,2493,0,1,0,0,1532,66,810,9223372036854775807,Medium,46-60
37,Female,71,1,196,142,72,1,1109,Strength,26,3,2,1,22,2,0,210,84,57,1867,Other,Snack,Vegetarian,18,1166,107,484,Grilled,53,10,3,Step-ups,3,15,Improves posture and strengthens upper back,334,"Quadriceps, Calves, Glutes",Barbell,Intermediate,Arms,Lats,Concentration curls,22,1693,0,1,0,0,757,52,749,9223372036854775807,Low,31-45
38,Female,69,1,170,150,72,1,1259,Cardio,19,2,3,2,18,2,0,280,112,74,2005,Other,Breakfast,Vegan,4,1494,67,493,Raw,10,18,2,Resistance Band Pull-Aparts,5,19,Builds back strength,370,"Core, Lower Back",Resistance Band,Advanced,Forearms,Wrist Flexors,Romanian deadlifts,18,2237,0,1,0,0,745,55,969,9223372036854775807,Very High,31-45
50,Male,70,1,178,138,54,1,1225,Cardio,28,1,3,1,29,2,0,180,71,48,1841,Other,Breakfast,Balanced,10,1568,138,129,Boiled,44,30,3,Dragon Flags,4,20,Improves coordination and cardiovascular health,337,"Obliques, Core",Bench or Chair,Intermediate,Legs,Lower,Hammer curls,29,1440,0,1,0,0,615,49,937,9223372036854775807,Low,46-60
29,Male,86,1,182,127,71,1,1294,Yoga,30,3,4,3,31,3,0,192,78,51,2377,Other,Lunch,Vegetarian,35,207,262,151,Raw,28,105,4,Turkish Get-ups,4,16,Improves lower back strength,347,"Lower Back, Glutes",Bench or Sturdy Surface,Beginner,Arms,Upper,Hanging leg raises,31,1552,0,0,0,0,1082,60,1154,9223372036854775807,Medium,18-30
51,Female,84,1,182,144,55,1,1429,Yoga,27,3,4,3,27,3,0,256,101,67,2450,Other,Lunch,Vegetarian,5,855,289,373,Roasted,36,53,2,Bicycle Crunches,4,23,Targets biceps and forearms,339,"Rear Deltoids, Upper Back",Pull-up Bar,Beginner,Back,Lateral,Hyperextensions,27,2042,0,1,0,0,1020,60,1240,9223372036854775807,Medium,46-60
22,Female,43,1,195,121,57,0,583,Strength,18,2,1,1,16,3,0,258,104,69,1261,Other,Dinner,Vegan,44,1425,151,337,Roasted,14,20,3,Renegade Rows,3,23,Improves coordination and cardiovascular health,348,"Legs, Shoulders, Core",Dumbbells,Beginner,Forearms,Grip Strength,Barbell rows,16,2074,0,2,0,0,677,35,410,9223372036854775807,Medium,18-30
46,Male,57,1,184,142,65,0,774,Cardio,23,1,2,1,22,4,0,255,102,67,1545,Other,Lunch,Balanced,37,871,235,337,Steamed,48,110,3,Russian Twists,5,19,Strengthens back and improves posture,348,"Core, Shoulders, Hips",Low Bar or TRX,Intermediate,Shoulders,Upper,Barbell squats,22,2041,0,1,0,0,770,43,613,9223372036854775807,High,46-60
38,Male,55,1,183,147,58,1,1521,Yoga,23,2,5,3,18,3,0,202,81,55,1533,Other,Dinner,Paleo,7,1237,183,437,Baked,6,111,1,Mountain Climbers,3,14,Improves balance and leg strength,341,"Biceps, Forearms",Wall,Beginner,Forearms,Grip Strength,Barbell hip thrusts,18,1632,0,1,0,0,12,42,1330,9223372036854775807,Medium,31-45
40,Male,68,1,180,148,50,1,1132,Cardio,21,2,4,2,17,4,0,276,110,73,1852,Other,Lunch,Balanced,17,1924,127,379,Grilled,41,42,4,Shoulder Press,4,19,Targets lower chest,361,"Full Body, Core, Shoulders",Bench or Sturdy Surface,Advanced,Chest,Triceps,Barbell curls,17,2210,0,1,0,0,719,53,852,9223372036854775807,Very High,31-45
18,Male,62,1,189,162,49,1,1173,Cardio,23,2,4,2,24,3,0,216,86,58,1873,Other,Snack,Vegan,14,1250,213,289,Steamed,54,106,2,Plyometric Push-ups,4,17,Builds lower body power,342,Calves,Barbell,Advanced,Back,Wrist Flexors,Barbell rows,24,1734,0,1,0,0,699,47,836,9223372036854775807,Medium,<18
52,Male,67,1,163,130,65,1,1009,Yoga,30,2,4,2,28,3,0,247,98,65,1711,Other,Dinner,Balanced,10,505,107,284,Fried,23,67,3,Renegade Rows,5,23,Builds unilateral leg strength and balance,360,"Lower Back, Glutes",Kettlebell,Intermediate,Legs,Wrist Extensors,Barbell curls,28,1973,0,1,0,0,701,47,1008,9223372036854775807,High,46-60
45,Female,48,1,167,159,67,1,1350,Strength,15,2,3,2,18,2,0,220,88,58,1690,Other,Lunch,Keto,25,2313,53,368,Baked,7,21,2,Reverse Lunges,5,24,Strengthens lower abs,347,"Back, Core, Shoulders",None or Dumbbell,Beginner,Chest,Lower Chest,Bent-over lateral raises,18,1755,0,1,0,0,340,41,868,9223372036854775807,Medium,31-45
53,Male,52,1,173,155,53,1,1821,HIIT,20,1,3,2,17,4,0,285,114,76,1423,Other,Breakfast,Vegan,35,1087,226,363,Steamed,31,82,1,Rows,4,19,Enhances full-body coordination and stability,357,"Chest, Triceps, Shoulders",Dumbbells or Barbell,Advanced,Legs,Upper,Military press,17,2293,0,2,0,0,-398,41,986,9223372036854775807,High,46-60
36,Female,47,1,164,132,74,1,1378,Strength,22,2,1,1,17,2,0,289,115,78,1260,Other,Dinner,Vegetarian,3,2354,293,276,Fried,22,89,4,Superman,5,24,Strengthens shoulders,351,"Lower Back, Glutes",Cable Machine or Resistance Band,Beginner,Forearms,Posterior,Close-grip bench press,17,2323,0,2,0,0,-118,37,977,9223372036854775807,High,31-45
38,Female,58,1,164,136,57,1,1306,Cardio,18,3,3,2,15,3,0,258,103,68,1690,Other,Lunch,Vegan,40,1846,291,496,Fried,39,103,4,Bicep Curls,5,22,Builds upper body strength,333,"Core, Shoulders, Legs","Bench, Barbell",Intermediate,Arms,Grip Strength,Russian twists,15,2062,0,1,0,0,383,47,906,9223372036854775807,Low,31-45
34,Male,72,1,169,133,67,1,1348,Strength,27,2,3,1,26,3,0,245,98,65,2073,Other,Snack,Vegan,46,446,240,414,Raw,12,18,3,Plyo Squats,3,23,Improves balance and leg strength,355,Shoulders,Wall,Intermediate,Chest,Middle,Hammer curls,26,1961,0,1,0,0,724,52,887,9223372036854775807,High,31-45
46,Male,40,1,173,132,62,0,535,Yoga,18,2,3,1,13,3,0,250,99,66,1233,Other,Dinner,Paleo,10,2253,77,268,Raw,13,38,2,Decline Push-ups,4,17,Targets upper chest,333,"Chest, Triceps",Bench or Step,Advanced,Shoulders,Anterior,Chest flyes,13,2002,0,2,0,0,697,33,540,9223372036854775807,Low,46-60
19,Female,69,1,186,154,73,1,1020,Cardio,30,1,2,1,27,2,0,209,83,55,1912,Other,Dinner,Keto,49,60,154,386,Roasted,8,10,1,Plyometric Push-ups,4,15,Isolates triceps,332,"Full Body, Core, Shoulders",Low Bar or TRX,Intermediate,Back,Upper,Face pulls,27,1670,0,1,0,0,891,48,771,9223372036854775807,Low,18-30
50,Male,69,1,181,134,51,1,1186,Strength,29,1,1,1,24,2,0,200,81,54,2009,Other,Lunch,Vegan,20,444,298,307,Steamed,47,55,1,Step-ups,4,22,Targets abdominal muscles,367,"Chest, Triceps, Shoulders",Cable Machine,Intermediate,Chest,Middle,Overhead triceps extensions,24,1615,0,1,0,0,822,49,882,9223372036854775807,Very High,46-60
